896	539467	150786
897	539582	150796
898	539682	150819
899	539740	150796
900	539800	150776
901	539857	150761
902	539900	150758
903	539925	150773
904	539997	150804
905	540025	150826
906	540077	150829
907	540120	150841
908	540200	150821
909	540237	150836
910	540240	150773
911	540355	150766
912	540430	150748
913	540447	150796
914	540515	150811
915	540570	150814
916	540615	150806
917	540597	150735
918	540645	150672
919	540822	150602
920	540857	150662
921	540855	150602
922	540887	150642
923	540933	150619
924	541010	150607
925	541075	150594
926	541158	150569
927	541185	150561
928	541283	150602
929	541355	150599
930	541528	150622
931	541618	150602
932	541668	150576
933	541748	150576
934	541805	150539
935	541803	150480
936	542078	150274
937	542095	150327
938	542380	150314
939	542548	150193
940	542623	150185
941	542686	150094
942	542731	150125
943	542756	150130
944	542848	150107
945	542888	150069
946	542921	150036
947	542976	150024
948	543016	150039
949	543091	150029
950	543151	149993
951	543221	149953
952	543258	149938
953	543343	149913
954	543461	149829
955	543578	149751
956	543671	149660
957	543761	149595
958	543873	149501
959	543991	149395
960	544068	149312
961	544163	149218
962	544238	149140
963	544303	149072
964	544348	149064
965	544421	149024
966	544476	148979
967	544539	148933
968	544586	148895
969	544679	148842
970	544746	148769
971	544806	148711
972	544884	148638
973	544934	148602
974	544976	148585
975	545016	148605
976	545044	148605
977	545134	148633
978	545179	148638
979	545221	148628
980	545269	148597
981	545304	148597
982	545344	148613
983	545369	148620
984	545441	148613
985	545521	148600
986	545599	148613
987	545646	148615
988	545711	148686
989	545769	148762
990	545856	148840
991	545944	148878
992	545986	148885
993	546034	148878
994	546129	148903
995	546166	148880
996	546199	148880
997	546242	148898
998	546317	148883
999	546314	148830
1000	546234	148845
1001	546204	148840
1002	546259	148820
1003	546312	148812
1004	546347	148827
1005	546372	148845
1006	546447	148852
1007	546474	148845
1008	546524	148883
1009	546564	148885
1010	546609	148875
1011	546664	148890
1012	546722	148868
1013	546749	148837
1014	546832	148767
1015	546877	148759
1016	546912	148731
1017	546939	148698
1018	546982	148691
1019	547112	148613
1020	547177	148557
1021	547242	148522
1022	547329	148418
1023	547409	148315
1024	547449	148279
1025	547469	148242
1026	547537	148206
1027	547592	148181
1028	547654	148125
1029	547727	148024
1030	547779	147959
1031	547847	147901
1032	547967	147812
1033	548065	147754
1034	548227	147663
1035	548332	147610
1036	548422	147557
1037	548540	147494
1038	548647	147449
1039	548785	147386
1040	548902	147320
1041	549032	147252
1042	549122	147209
1043	549227	147169
1044	549262	147138
1045	549332	147141
1046	549570	147080
1047	549597	147085
1048	549647	147070
1049	549703	147085
1050	549733	147103
1051	549813	147128
1052	549855	147133
1053	549933	147121
1054	549978	147138
1055	550013	147216
1056	550057	147231
1057	550132	147226
1058	550217	147203
1059	550322	147173
1060	550414	147140
1061	550511	147089
1062	550586	147048
1063	550673	147010
1064	550776	146980
1065	550868	146959
1066	550940	146937
1067	551013	146871
1068	551055	146896
1069	551100	146899
1070	551162	146893
1071	551339	146853
1072	551402	146822
1073	551456	146792
1074	551514	146769
1075	551544	146764
1076	551589	146777
1077	551646	146779
1078	551629	146728
1079	551576	146716
1080	551551	146728
1081	551544	146703
1082	551551	146662
1083	551569	146637
1084	551599	146617
1085	551636	146614
1086	551678	146647
1087	551736	146683
1088	551758	146749
1089	551858	146736
1090	551900	146726
1091	551990	146716
1092	552015	146685
1093	552065	146685
1094	552102	146673
1095	552137	146698
1096	552190	146683
1097	552294	146690
1098	552424	146678
1099	552466	146678
1100	552511	146662
1101	552599	146500
1102	552666	146498
1103	552706	146454
1104	552788	146462
1105	552930	146498
1106	553077	146495
1107	553222	146503
1108	553324	146480
1109	553399	146432
1110	553422	146399
1111	553451	146366
1112	553469	146315
1113	553514	146155
1114	553556	146132
1115	553601	146018
1116	553611	146005
1117	553650	145997
1118	553660	145930
1119	553660	145905
1120	553660	145877
1121	553660	145852
1122	553655	145827
1123	553657	145799
1124	553657	145772
1125	553657	145747
1126	553655	145722
1127	553652	145689
1128	553657	145664
1129	553690	145641
1130	553715	145626
1131	553740	145621
1132	553765	145631
1133	553792	145609
1134	553820	145584
1135	553845	145576
1136	553870	145563
1137	553895	145551
1138	553922	145536
1139	553947	145523
1140	553972	145511
1141	553997	145501
1142	554022	145491
1143	554047	145473
1144	554065	145448
1145	554090	145436
1146	554127	145476
1147	554185	145471
1148	554222	145418
1149	554397	145378
1150	554430	145365
1151	554507	145348
1152	554538	145358
1153	554790	145285
1154	554795	145245
1155	554805	145280
1156	554928	145257
1157	554923	145230
1158	554965	145222
1159	555093	144828
1160	555123	144796
1161	555143	144720
1162	555193	144718
1163	555248	144688
1164	555308	144658
1165	555313	144620
1166	555365	144530
1167	555400	144525
1168	555440	144475
1169	555505	144319
1170	555510	144204
1171	555528	144156
1172	555568	144126
1173	555578	144161
1174	555660	144201
1175	555728	144231
1176	555826	144264
1177	555921	144291
1178	555956	144279
1179	556023	144289
1180	556068	144266
1181	556071	144234
1182	556126	144241
1183	556178	144264
1184	556226	144251
1185	556243	144219
1186	556273	144194
1187	556291	144244
1188	556363	144249
1189	556448	144216
1190	556523	144221
1191	556596	144209
1192	556666	144126
1193	556718	144088
1194	556763	144096
1195	556798	144053
1196	556858	144043
1197	556931	143918
1198	556981	143897
1199	557016	143780
1200	557016	143719
1201	556993	143672
1202	557059	143626
1203	557136	143561
1204	557219	143526
1205	557226	143486
1206	557256	143463
1207	557249	143501
1208	557316	143383
1209	557369	143526
1210	557444	143586
1211	557524	143559
1212	557531	143499
1213	557744	143338
1214	557756	143293
1215	557806	143273
1216	557826	143228
1217	557856	143210
1218	557891	143243
1219	557931	143268
1220	557996	143260
1221	558076	143250
1222	558191	143283
1223	558317	143300
1224	558437	143333
1225	558489	143345
1226	558562	143373
1227	558642	143388
1228	558737	143366
1229	558814	143310
1230	558892	143238
1231	558992	143167
1232	559034	143090
1233	559184	142977
1234	559242	142909
1235	559287	142831
1236	559329	142738
1237	559347	142663
1238	559347	142608
1239	559324	142492
1240	559299	142395
1241	559287	142339
1242	559284	142292
1243	559354	142209
1244	559442	142124
1245	559507	142078
1246	559572	142061
1247	559652	142076
1248	559737	142124
1249	559825	142186
1250	559922	142166
1251	560002	142146
1252	560082	142103
1253	560142	142021
1254	560200	141925
1255	560252	141822
1256	560297	141752
1257	560337	141657
1258	560380	141592
1259	560410	141549
1260	560415	141439
1261	560400	141366
1262	560387	141296
1263	560390	141185
1264	560465	141090
1265	560530	141027
1266	560592	140987
1267	560655	140934
1268	560685	140879
1269	560707	140749
1270	560715	140658
1271	560710	140598
1272	560707	140540
1273	560705	140503
1274	560677	140490
1275	560660	140463
1276	560665	140420
1277	560690	140380
1278	560715	140382
1279	560750	140397
1280	560788	140360
1281	560818	140294
1282	560863	140222
1283	560910	140099
1284	560945	139978
1285	560948	139835
1286	560938	139725
1287	560915	139632
1288	560863	139514
1289	560818	139429
1290	560765	139341
1291	560737	139333
1292	560707	139288
1293	560645	139208
1294	560517	139133
1295	560497	139100
1296	560515	139012
1297	560530	138902
1298	560495	138799
1299	560470	138716
1300	560437	138636
1301	560372	138541
1302	560240	138475
1303	560147	138438
1304	560092	138413
1305	560040	138538
1306	560007	138546
1307	560057	138433
1308	560037	138405
1309	560055	138355
1310	559990	138310
1311	559940	138322
1312	559775	138307
1313	559637	138869
1314	559617	138352
1315	559527	138378
1316	559447	138352
1317	559352	138395
1318	559324	138408
1319	559267	138410
1320	559204	138450
1321	559164	138468
1322	559109	138450
1323	559047	138475
1324	558989	138483
1325	558917	138468
1326	558839	138458
1327	558787	138463
1328	558734	138448
1329	558679	138448
1330	558592	138470
1331	558539	138448
1332	558472	138403
1333	558429	138357
1334	558417	138330
1335	558349	138292
1336	558294	138272
1337	558231	138250
1338	558156	138295
1339	558096	138305
1340	557979	138302
1341	557899	138317
1342	557814	138357
1343	557774	138378
1344	557714	138367
1345	557521	138852
1346	557479	138839
1347	557619	138468
1348	557551	138438
1349	557489	138430
1350	557441	138400
1351	557376	138373
1352	557256	138370
1353	557071	138350
1354	556973	138360
1355	556928	138388
1356	556886	138388
1357	556776	138317
1358	556678	138267
1359	556626	138247
1360	556581	138250
1361	556528	138257
1362	556491	138307
1363	556411	138260
1364	556361	138255
1365	556231	138167
1366	556171	138144
1367	556061	138099
1368	555978	138104
1369	555901	138097
1370	555831	138132
1371	555781	138177
1372	555665	138222
1373	555603	138247
1374	555545	138285
1375	555503	138337
1376	555473	138312
1377	555588	138122
1378	555683	137959
1379	555818	137826
1380	555981	137667
1381	556118	137534
1382	556223	137417
1383	556313	137291
1384	556386	137193
1385	556401	137156
1386	556351	137128
1387	556233	137289
1388	556093	137434
1389	555958	137565
1390	555848	137662
1391	555760	137745
1392	555660	137831
1393	555580	137923
1394	555520	138014
1395	555468	138099
1396	555435	138187
1397	555373	138214
1398	555333	138267
1399	555293	138267
1400	555278	138207
1401	555265	138164
1402	555280	138207
1403	555303	138252
1404	555335	138199
1405	555340	138174
1406	555310	138149
1407	555408	138021
1408	555423	137921
1409	555445	137783
1410	555455	137740
1411	555480	137708
1412	555463	137627
1413	555478	137557
1414	555438	137494
1415	555393	137484
1416	555365	137452
1417	555368	137422
1418	555343	137402
1419	555343	137329
1420	555300	137389
1421	555245	137452
1422	555215	137447
1423	555300	137331
1424	555145	137253
1425	555060	137339
1426	554998	137384
1427	554938	137424
1428	554808	137452
1429	554658	137537
1430	554593	137577
1431	554455	137607
1432	554395	137607
1433	554240	137595
1434	554240	137560
1435	554090	137494
1436	553975	137487
1437	553702	137417
1438	553490	137379
1439	553285	137334
1440	553204	137321
1441	553044	137379
1442	552954	137424
1443	552789	137439
1444	552642	137502
1445	552597	137577
1446	552464	137610
1447	552342	137635
1448	552232	137690
1449	552227	137740
1450	552099	137841
1451	552022	137833
1452	551906	137841
1453	551774	137873
1454	551686	137901
1455	551571	137999
1456	551486	138054
1457	551411	138094
1458	551351	138162
1459	551331	138232
1460	551281	138287
1461	551186	138295
1462	551061	138270
1463	550909	138242
1464	550743	138222
1465	550596	138177
1466	550493	138139
1467	550296	138149
1468	550168	138149
1469	550023	138227
1470	549981	138272
1471	549828	138312
1472	549653	138352
1473	549498	138405
1474	549348	138475
1475	549223	138553
1476	549128	138608
1477	549003	138661
1478	548918	138694
1479	548843	138686
1480	548753	138679
1481	548643	138719
1482	548553	138764
1483	548513	138789
1484	548443	138794
1485	548416	138807
1486	548365	138835
1487	548340	138848
1488	548298	138863
1489	548273	138873
1490	548238	138886
1491	548213	138896
1492	548150	138927
1493	548125	138935
1494	548070	138950
1495	548045	138958
1496	548003	138965
1497	547977	138971
1498	547922	138978
1499	547897	138986
1500	547855	138996
1501	547830	139004
1502	547805	139014
1503	547780	139035
1504	547722	139109
1505	547697	139134
1506	547677	139160
1507	547660	139186
1508	547637	139211
1509	547612	139234
1510	547587	139260
1511	547532	139265
1512	547484	139278
1513	547447	139283
1514	547394	139265
1515	547332	139265
1516	547264	139309
1517	547156	139332
1518	547086	139373
1519	547024	139396
1520	546944	139409
1521	546829	139421
1522	546741	139432
1523	546691	139419
1524	546483	139455
1525	546433	139478
1526	546373	139483
1527	546265	139516
1528	546012	139521
1529	545950	139539
1530	545785	139580
1531	545727	139618
1532	545577	139654
1533	545377	139718
1534	545246	139759
1535	545131	139821
1536	545084	139846
1537	544994	139882
1538	544861	139849
1539	544778	139849
1540	544643	139890
1541	544458	139862
1542	544303	139862
1543	544148	139841
1544	544123	139841
1545	544040	139852
1546	543955	139887
1547	543810	139890
1548	543667	139898
1549	543567	139903
1550	543507	139880
1551	543349	139905
1552	543209	139903
1553	543099	139910
1554	543011	139931
1555	542831	139928
1556	542676	139928
1557	542528	139918
1558	542413	139908
1559	542288	139898
1560	542153	139841
1561	542047	139788
1562	541922	139790
1563	541870	139816
1564	541704	139844
1565	541579	139844
1566	541484	139836
1567	541364	139795
1568	541214	139729
1569	541131	139698
1570	541104	139703
1571	541039	139675
1572	541041	139649
1573	540863	139580
1574	540756	139562
1575	540691	139585
1576	540298	139562
1577	540182	139562
1578	539977	139583
1579	539809	139608
1580	539637	139613
1581	539469	139662
1582	539374	139693
1583	539234	139713
1584	539074	139700
1585	538983	139700
1586	538828	139662
1587	538783	139657
1588	538585	139657
1589	538523	139647
1590	538433	139693
1591	538355	139726
1592	538318	139726
1593	538232	139693
1594	538170	139657
1595	537869	139593
1596	537694	139554
1597	537604	139575
1598	537527	139552
1599	537499	139562
1600	537471	139565
1601	537329	139544
1602	537226	139542
1603	537046	139480
1604	536876	139455
1605	536741	139444
1606	536615	139424
1607	536525	139421
1608	536423	139465
1609	536335	139449
1610	536207	139416
1611	536205	139385
1612	536180	139393
1613	536082	139362
1614	535977	139350
1615	535829	139350
1616	535787	139327
1617	535759	139344
1618	535729	139339
1619	535567	139296
1620	535409	139293
1621	535316	139286
1622	535204	139291
1623	535138	139278
1624	535053	139265
1625	534856	139347
1626	534733	139378
1627	534588	139370
1628	534475	139329
1629	534292	139293
1630	534302	139263
1631	534247	139234
1632	534130	139211
1633	534005	139204
1634	533812	139140
1635	533782	139147
1636	533717	139134
1637	533687	139106
1638	533526	139076
1639	533434	139055
1640	533419	139030
1641	533361	139030
1642	533301	138999
1643	533198	138986
1644	533138	138976
1645	533103	138945
1646	533048	138945
1647	533016	138960
1648	532973	138958
1649	532903	138971
1650	532853	138945
1651	532743	138919
1652	532625	138886
1653	532510	138850
1654	532500	138829
1655	532438	138817
1656	532403	138829
1657	532378	138786
1658	532315	138771
1659	532218	138774
1660	532097	138721
1661	532047	138696
1662	531885	138643
1663	531750	138607
1664	531700	138615
1665	531602	138554
1666	531470	138547
